2,4554.0
4,4526.0
6,4526.0
8,4526.0
10,4526.0
12,4526.0
14,3872.0
16,3872.0
18,3872.0
20,3872.0
22,3872.0
24,3872.0
26,3872.0
28,3465.0
30,3465.0
32,3465.0
34,3465.0
36,3465.0
38,3465.0
40,3465.0
42,3465.0
44,3465.0
46,3465.0
48,3461.0
50,3461.0
52,3461.0
54,3461.0
56,3461.0
58,3461.0
60,3461.0
62,3461.0
64,3134.0
66,3134.0
68,3134.0
70,2692.0
72,2692.0
74,2692.0
76,2692.0
78,2692.0
80,2692.0
82,2692.0
84,2692.0
86,2692.0
88,2692.0
90,2692.0
92,2399.0
94,2399.0
96,2399.0
98,2359.0
100,2359.0
102,2359.0
104,2359.0
106,2359.0
108,2359.0
110,2359.0
112,2359.0
114,2359.0
116,2359.0
118,2359.0
120,2359.0
122,2359.0
124,2359.0
126,2359.0
128,2359.0
130,2312.0
132,2312.0
134,2312.0
136,2312.0
138,2312.0
140,2312.0
142,2312.0
144,2312.0
146,2312.0
148,2312.0
150,2312.0
152,2312.0
154,2256.0
156,2256.0
158,2256.0
160,2256.0
162,2256.0
164,2256.0
166,2256.0
168,2009.0
170,2009.0
172,2009.0
174,2009.0
176,2009.0
178,2009.0
180,2009.0
182,2009.0
184,2009.0
186,2009.0
188,2009.0
190,2009.0
192,2009.0
194,2009.0
196,2009.0
198,2009.0
200,2009.0
202,2009.0
204,2009.0
206,2009.0
208,2009.0
210,2009.0
212,2009.0
214,2009.0
216,2009.0
218,2002.0
220,2002.0
222,2002.0
224,2002.0
226,2002.0
228,2002.0
230,2002.0
232,2002.0
234,2002.0
236,2002.0
238,2002.0
240,2002.0
242,2002.0
244,2002.0
246,2002.0
248,2002.0
250,2002.0
252,2002.0
254,2002.0
256,2002.0
258,2002.0
260,2002.0
262,2002.0
264,2002.0
266,2002.0
268,2002.0
270,2002.0
272,2002.0
274,2002.0
276,2002.0
278,2002.0
280,2002.0
282,2002.0
284,2002.0
286,2002.0
288,2002.0
290,2002.0
292,2002.0
294,1936.0
296,1936.0
298,1936.0
300,1936.0
302,1936.0
304,1936.0
306,1936.0
308,1936.0
310,1936.0
312,1936.0
314,1936.0
316,1806.0
318,1806.0
320,1806.0
322,1806.0
324,1806.0
326,1806.0
328,1806.0
330,1806.0
332,1806.0
334,1806.0
336,1806.0
338,1806.0
340,1806.0
342,1806.0
344,1806.0
346,1806.0
348,1806.0
350,1806.0
352,1806.0
354,1798.0
356,1798.0
358,1798.0
360,1798.0
362,1798.0
364,1798.0
366,1798.0
368,1798.0
370,1798.0
372,1798.0
374,1798.0
376,1798.0
378,1798.0
380,1798.0
382,1798.0
384,1798.0
386,1798.0
388,1798.0
390,1798.0
392,1798.0
394,1798.0
396,1798.0
398,1798.0
400,1622.0
402,1622.0
404,1622.0
406,1622.0
408,1622.0
410,1622.0
412,1622.0
414,1622.0
416,1622.0
418,1622.0
420,1622.0
422,1614.0
424,1614.0
426,1614.0
428,1614.0
430,1614.0
432,1614.0
434,1614.0
436,1614.0
438,1614.0
440,1614.0
442,1614.0
444,1614.0
446,1614.0
448,1614.0
450,1614.0
452,1614.0
454,1614.0
456,1614.0
458,1614.0
460,1614.0
462,1614.0
464,1614.0
466,1614.0
468,1614.0
470,1614.0
472,1614.0
474,1614.0
476,1370.0
478,1370.0
480,1370.0
482,1370.0
484,1370.0
486,1370.0
488,1370.0
490,1370.0
492,1370.0
494,1370.0
496,1370.0
498,1370.0
500,1370.0
502,1370.0
504,1370.0
506,1370.0
508,1267.0
510,1267.0
512,1267.0
514,1267.0
516,1267.0
518,1267.0
520,1267.0
522,1267.0
524,1267.0
526,1267.0
528,1267.0
530,1267.0
532,1267.0
534,1267.0
536,1267.0
538,1267.0
540,1267.0
542,1267.0
544,1267.0
546,1267.0
548,1267.0
550,1267.0
552,1267.0
554,1267.0
556,1164.0
558,1164.0
560,1164.0
562,1164.0
564,1164.0
566,1164.0
568,1164.0
570,1164.0
572,1164.0
574,1164.0
576,1164.0
578,1164.0
580,1164.0
582,1164.0
584,1164.0
586,1164.0
588,1164.0
590,1164.0
592,1164.0
594,1164.0
596,1164.0
598,1164.0
600,1164.0
602,1164.0
604,1164.0
606,1164.0
608,1164.0
610,1164.0
612,1164.0
614,1164.0
616,1164.0
618,1164.0
620,1164.0
622,1164.0
624,1164.0
626,1164.0
628,1164.0
630,1164.0
632,1164.0
634,1164.0
636,1164.0
638,1164.0
640,1164.0
642,1164.0
644,1164.0
646,1164.0
648,1164.0
650,1164.0
652,1164.0
654,1164.0
656,1164.0
658,1164.0
660,1164.0
662,1164.0
664,1164.0
666,1164.0
668,1164.0
670,1164.0
672,1164.0
674,1164.0
676,1164.0
678,1164.0
680,1164.0
682,1164.0
684,1164.0
686,1164.0
688,1164.0
690,1164.0
692,1164.0
694,1164.0
696,1164.0
698,1164.0
700,1164.0
702,1164.0
704,1164.0
706,1164.0
708,1164.0
710,1164.0
712,1164.0
714,1164.0
716,1164.0
718,1164.0
720,1164.0
722,1164.0
724,1164.0
726,1164.0
728,1164.0
730,1164.0
732,1164.0
734,1164.0
736,1164.0
738,1164.0
740,1164.0
742,1164.0
744,1164.0
746,1164.0
748,1164.0
750,1164.0
752,1164.0
754,1164.0
756,1164.0
758,1164.0
760,1164.0
762,1164.0
764,1164.0
766,1164.0
768,1164.0
770,1164.0
772,1164.0
774,1164.0
776,1164.0
778,1164.0
780,1164.0
782,1164.0
784,1164.0
786,1164.0
788,1164.0
790,1164.0
792,1164.0
794,1164.0
796,1164.0
798,1164.0
800,1164.0
802,1164.0
804,1164.0
806,1164.0
808,1164.0
810,1164.0
812,1164.0
814,1164.0
816,1164.0
818,1164.0
820,1164.0
822,1164.0
824,1164.0
826,1164.0
828,1164.0
830,1164.0
832,1164.0
834,1164.0
836,1164.0
838,1164.0
840,1164.0
842,1164.0
844,1164.0
846,1164.0
848,1164.0
850,1164.0
852,1164.0
854,1164.0
856,1164.0
858,1164.0
860,1164.0
862,1164.0
864,1164.0
866,1164.0
868,1164.0
870,1164.0
872,1164.0
874,1164.0
876,1164.0
878,1164.0
880,1164.0
882,1164.0
884,1164.0
886,1164.0
888,1164.0
890,1164.0
892,1164.0
894,1164.0
896,1164.0
898,1164.0
900,1164.0
902,1164.0
904,1164.0
906,1164.0
908,1164.0
910,1164.0
912,1164.0
914,1164.0
916,1164.0
918,1164.0
920,1164.0
922,1164.0
924,1164.0
926,1164.0
928,1164.0
930,1164.0
932,1164.0
934,1164.0
936,1164.0
938,1164.0
940,1164.0
942,1164.0
944,1164.0
946,1164.0
948,1164.0
950,1164.0
952,1164.0
954,1164.0
956,1164.0
958,1164.0
960,1164.0
962,1164.0
964,1164.0
966,1164.0
968,1164.0
970,1164.0
972,1164.0
974,1164.0
976,1164.0
978,1164.0
980,1164.0
982,1164.0
984,1164.0
986,1164.0
988,1164.0
990,1164.0
992,1164.0
994,1164.0
996,1164.0
998,1164.0
1000,1164.0
1002,1164.0
1004,1164.0
1006,1164.0
1008,1164.0
1010,1164.0
1012,1164.0
1014,1164.0
1016,1164.0
1018,1164.0
1020,1164.0
1022,1164.0
1024,1164.0
1026,1164.0
1028,1164.0
1030,1164.0
1032,1164.0
1034,1164.0
1036,1164.0
1038,1164.0
1040,1164.0
1042,1164.0
1044,1164.0
1046,1164.0
1048,1164.0
1050,1164.0
1052,1164.0
1054,1164.0
1056,1164.0
1058,1164.0
1060,1164.0
1062,1164.0
1064,1164.0
1066,1164.0
1068,1164.0
1070,1164.0
1072,1164.0
1074,1164.0
1076,1164.0
1078,1164.0
1080,1164.0
1082,1164.0
1084,1164.0
1086,1164.0
1088,1164.0
1090,1164.0
1092,1164.0
1094,1164.0
1096,1164.0
1098,1164.0
1100,1164.0
1102,1164.0
1104,1164.0
1106,1164.0
1108,1164.0
1110,1164.0
1112,1164.0
1114,1164.0
1116,1164.0
1118,1164.0
1120,1164.0
1122,1164.0
1124,1164.0
1126,1164.0
1128,1164.0
1130,1164.0
1132,1164.0
1134,1164.0
1136,1164.0
1138,1164.0
1140,1164.0
1142,1164.0
1144,1164.0
1146,1164.0
1148,1164.0
1150,1164.0
1152,1164.0
1154,1164.0
1156,1164.0
1158,1164.0
1160,1164.0
1162,1164.0
1164,1164.0
1166,1164.0
1168,1164.0
1170,1164.0
1172,1164.0
1174,1164.0
1176,1164.0
1178,1164.0
1180,1164.0
1182,1164.0
1184,1164.0
1186,1164.0
1188,1164.0
1190,1164.0
1192,1164.0
1194,1164.0
1196,1164.0
1198,1164.0
1200,1164.0
1202,1164.0
1204,1164.0
1206,1164.0
1208,1164.0
1210,1164.0
1212,1164.0
1214,1164.0
1216,1164.0
1218,1164.0
1220,1164.0
1222,1164.0
1224,1164.0
1226,1164.0
1228,1164.0
1230,1164.0
1232,1164.0
1234,1164.0
1236,1164.0
1238,1164.0
1240,1164.0
1242,1164.0
1244,1164.0
1246,1164.0
1248,1164.0
1250,1164.0
1252,1164.0
1254,1164.0
1256,1164.0
1258,1164.0
1260,1164.0
1262,1164.0
1264,1164.0
1266,1164.0
1268,1164.0
1270,1164.0
1272,1164.0
1274,1164.0
1276,1164.0
1278,1164.0
1280,1164.0
1282,1164.0
1284,1164.0
1286,1164.0
1288,1164.0
1290,1164.0
1292,1164.0
1294,1164.0
1296,1164.0
1298,1164.0
1300,1164.0
1302,1164.0
1304,1164.0
1306,1164.0
1308,1164.0
1310,1164.0
1312,1164.0
1314,1164.0
1316,1164.0
1318,1164.0
1320,1164.0
1322,1164.0
1324,1164.0
1326,1164.0
1328,1164.0
1330,1164.0
1332,1164.0
1334,1164.0
1336,1164.0
1338,1164.0
1340,1164.0
1342,1164.0
1344,1164.0
1346,1164.0
1348,1164.0
1350,1164.0
1352,1164.0
1354,1164.0
1356,1164.0
1358,1164.0
1360,1164.0
1362,1164.0
1364,1164.0
1366,1164.0
1368,1164.0
1370,1164.0
1372,1164.0
1374,1164.0
1376,1164.0
1378,1164.0
1380,1164.0
1382,1164.0
1384,1164.0
1386,1164.0
1388,1164.0
1390,1164.0
1392,1164.0
1394,1164.0
1396,1164.0
1398,1164.0
1400,1164.0
1402,1164.0
1404,1164.0
1406,1164.0
1408,1164.0
1410,1164.0
1412,1164.0
1414,1164.0
1416,1164.0
1418,1164.0
1420,1164.0
1422,1164.0
1424,1164.0
1426,1164.0
1428,1164.0
1430,1164.0
1432,1164.0
1434,1164.0
1436,1164.0
1438,1164.0
1440,1164.0
1442,1164.0
1444,1164.0
